ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,08/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6979.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA PUERTO SAN JUAN"", ubicada en la Bahía de Jiquilisco, municipio de Jiquilisco, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA PUERTO SAN JUAN, MUNICIPIO DE JIQUILISCO, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,08/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C696C.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA EL GUAYABO"", ubicada en la Bahía de Jiquilisco, municipio de Jiquilisco, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA EL GUAYABO, MUNICIPIO DE JIQUILISCO, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,08/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6963.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA PUNTA EL LIMÓN"", ubicada en la Bahía de Jiquilisco, municipio de Jiquilisco, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA PUNTA EL LIMON, MUNICIPIO DE JIQUILISCO, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,08/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6954.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA EL CARTON"", ubicada en la Bahía de Jiquilisco, Municipio de Jiquilisco, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA EL CARTON, MUNICIPIO DE JIQUILISCO, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,08/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6938.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA EL CEMENTERIO DOS"", ubicada en la Bahía de Jiquilisco, municipio de Jiquilisco, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA EL CEMENTERIO DOS, MUNICIPIO DE JIQUILISCO, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,08/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6934.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA EL CEMENTERIO UNO, ubicada en la Bahía de Jiquilisco, municipio de Jiquilisco, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA EL CEMENTERIO UNO, MUNICIPIO DE JIQUILISCO, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,08/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C692D.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA EL ESPINO CUATRO"", ubicada en la Bahía de Jiquilisco, municipio de Jucuarán, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA EL ESPINO CUATRO, MUNICIPIO DE JUCUARAN, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,08/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6924.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA EL ESPINO TRES"", ubicada en la Bahía de Jiquilisco, municipio de Jucuarán, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA EL ESPINO TRES, MUNICIPIO DE JUCUARAN, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,08/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6923.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA EL ESPINO DOS"", ubicada en la Bahía de Jiquilisco, municipio de Jucuarán, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA EL ESPINO DOS, MUNICIPIO DE JUCUARAN, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,08/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C691F.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA EL ESPINO UNO"", ubicada en la Bahía de Jiquilisco, municipio de Jucuarán, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA EL ESPINO UNO, MUNICIPIO DE JUCUARAN, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,08/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C691C.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA EL ARCO CUATRO"", ubicada en la Bahía de Jiquilisco, municipio de Jucuarán, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA EL ARCO CUATRO, MUNICIPIO DE JUCUARAN, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,08/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6918.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA EL ARCO TRES"", ubicada en la Bahía de Jiquilisco, municipio de Jucuarán, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA EL ARCO TRES, MUNICIPIO DE JUCUARAN, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,08/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6912.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA EL ARCO DOS"", ubicada en la Bahía de Jiquilisco, municipio de Jucuarán, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA EL ARCO DOS, MUNICIPIO DE JUCUARAN, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,09/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C69FC.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ISLA BOLA DE MONTE UNO, ubicada en la Bahía de Jiquilisco, municipio de Jiquilisco, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA BOLA DE MONTE UNO, MUNICIPIO DE JIQUILISCO, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,08/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C68FC.PDF,Decretos Ejecutivos,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA EL ARCO UNO"", ubicada en la Bahía de Jiquilisco, municipio de Jucuarán, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA EL ARCO UNO, MUNICIPIO DE JUCUARAN, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,09/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C69F3.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA EL COCODRILO DOS"", ubicada en la Bahía de Jiquilisco, municipio de Jiquilisco, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA EL COCODRILO DOS, MUNICIPIO DE JIQUILISCO, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,09/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C69E9.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA EL COCODRILO UNO"", ubicada en la Bahía de Jiquilisco, municipio de Jiquilisco, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA EL COCODRILO UNO, MUNICIPIO DE JIQUILISCO, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,09/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C69DB.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ISLA PUNTA EL LIMON DOS, ubicada en la Bahía de Jiquilisco, municipio de Jiquilisco, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA PUNTA EL LIMON DOS, MUNICIPIO DE JIQUILISCO, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,09/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C69D6.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA DEL LIMON DOS"", ubicada en la Bahía de Jiquilisco, municipio de Jiquilisco, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA DEL LIMON DOS, MUNICIPIO DE JIQUILISCO, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,09/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C69D1.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA DEL LIMON UNO"", ubicada en la Bahía de Jiquilisco, municipio de Jiquilisco, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA DEL LIMON UNO, MUNICIPIO DE JIQUILISCO, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,10/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6A67.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA SAMURIA DOS"", ubicada en la Bahía de Jiquilisco, municipio de Jucuarán, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA SAMURAI DOS, MUNICIPIO DE JUCUARAN, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,10/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6A63.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA SAMURIA TRES"", ubicada en la Bahía de Jiquilisco, municipio de Jucuarán, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA SAMURAI TRES, MUNICIPIO DE JUCUARAN, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,10/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6A3C.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA EL ASTILLERO"", ubicada en la Bahía de Jiquilisco, municipio de Usulután, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA EL ASTILLERO, MUNICIPIO DE USULUTAN, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,10/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6A52.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA EL GUARUMAL"", ubicada en la Bahía de Jiquilisco, municipio de San Dionisio, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA EL GUARUMAL, MUNICIPIO DE SAN DIONISIO, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,10/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6A4F.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA PUNTA BAJO DEL ASTILLERO"", ubicada en la Bahía de Jiquilisco, municipio de Usulután, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA PUNTA BAJO EL ASTILLERO, MUNICIPIO DE USULUTAN, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,10/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6A39.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA PUNTA LA CHEPONA"", ubicada en la Bahía de Jiquilisco, municipio de Usulután, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA PUNTA LA CHEPONA, MUNICIPIO DE USULUTAN, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,10/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6A37.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA PUNTA EL RECODO"", ubicada en la Bahía de Jiquilisco, municipio de Puerto El Triunfo, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA PUNTA EL ROCODO, MUNICIPIO DE PUERTO EL TRIUNFO, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,10/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6A35.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA VUELTA DE GATO"", ubicada en la Bahía de Jiquilisco, municipio de Usulután, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA VUELTA DE GATO, MUNICIPIO DE USULUTAN, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,13/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6B79.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA LOS PAJARITOS DOS"", ubicada en la Bahía de Jiquilisco, municipio de Puerto El Triunfo, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA LOS PAJARITOS DOS, MUNICIPIO DE PUERTO EL TRIUNFO, DEPARTAMENTO DE USULUTAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,13/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6B78.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA LOS PAJARITOS UNO"", ubicada en la Bahía de Jiquilisco, municipio de Puerto El Triunfo, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA LOS PAJARITOS UNO, MUNICIPIO DE PUERTO EL TRIUNFO, DEPARTAMENTO DE USULUTAN"
