ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),El Salvador,https://www.jurisprudencia.gob.sv/busqueda/busquedaLeg.php?id=2,,slv-Decreto Ejecutivo,pdf,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C69F3.PDF,22-11-20,09/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C69F3.PDF,SLV-000-00000-0000000,0,09/11/2017,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA EL COCODRILO DOS"", ubicada en la Bahía de Jiquilisco, municipio de Jiquilisco, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA EL COCODRILO DOS, MUNICIPIO DE JIQUILISCO, DEPARTAMENTO DE USULUTAN","https://www.jurisprudencia.gob.sv/busqueda/showFile.php?bd=2&data=DocumentosBoveda%2FD%2F2%2F2010-2019%2F2017%2F11%2FC69F3.PDF&number=813555&fecha=09/11/2017&numero=DECRETO=POR=MEDIO=DEL=CUAL=SE=ESTABLECE=COMO=AREA=NATURAL=PROTEGIDA=%22ISLA=EL=COCODRILO=DOS%E2%80%9D,=MUNICIPIO=DE=JIQUILISCO,=DEPARTAMENTO=DE=USULUTAN&cesta=0&singlePage=false"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),El Salvador,https://www.jurisprudencia.gob.sv/busqueda/busquedaLeg.php?id=2,,slv-Decreto Ejecutivo,pdf,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C69E9.PDF,22-11-20,09/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C69E9.PDF,SLV-000-00000-0000000,0,09/11/2017,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA EL COCODRILO UNO"", ubicada en la Bahía de Jiquilisco, municipio de Jiquilisco, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA EL COCODRILO UNO, MUNICIPIO DE JIQUILISCO, DEPARTAMENTO DE USULUTAN","https://www.jurisprudencia.gob.sv/busqueda/showFile.php?bd=2&data=DocumentosBoveda%2FD%2F2%2F2010-2019%2F2017%2F11%2FC69E9.PDF&number=813545&fecha=09/11/2017&numero=DECRETO=POR=MEDIO=DEL=CUAL=SE=ESTABLECE=COMO=AREA=NATURAL=PROTEGIDA=%22ISLA=EL=COCODRILO=UNO%E2%80%9D,=MUNICIPIO=DE=JIQUILISCO,=DEPARTAMENTO=DE=USULUTAN&cesta=0&singlePage=false"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),El Salvador,https://www.jurisprudencia.gob.sv/busqueda/busquedaLeg.php?id=2,,slv-Decreto Ejecutivo,pdf,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C69DB.PDF,22-11-20,09/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C69DB.PDF,SLV-000-00000-0000000,0,09/11/2017,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ISLA PUNTA EL LIMON DOS, ubicada en la Bahía de Jiquilisco, municipio de Jiquilisco, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA PUNTA EL LIMON DOS, MUNICIPIO DE JIQUILISCO, DEPARTAMENTO DE USULUTAN","https://www.jurisprudencia.gob.sv/busqueda/showFile.php?bd=2&data=DocumentosBoveda%2FD%2F2%2F2010-2019%2F2017%2F11%2FC69DB.PDF&number=813531&fecha=09/11/2017&numero=DECRETO=POR=MEDIO=DEL=CUAL=SE=ESTABLECE=COMO=AREA=NATURAL=PROTEGIDA=%22ISLA=PUNTA=EL=LIMON=DOS%E2%80%9D,=MUNICIPIO=DE=JIQUILISCO,=DEPARTAMENTO=DE=USULUTAN&cesta=0&singlePage=false"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),El Salvador,https://www.jurisprudencia.gob.sv/busqueda/busquedaLeg.php?id=2,,slv-Decreto Ejecutivo,pdf,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C69D6.PDF,22-11-20,09/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C69D6.PDF,SLV-000-00000-0000000,0,09/11/2017,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA DEL LIMON DOS"", ubicada en la Bahía de Jiquilisco, municipio de Jiquilisco, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA DEL LIMON DOS, MUNICIPIO DE JIQUILISCO, DEPARTAMENTO DE USULUTAN","https://www.jurisprudencia.gob.sv/busqueda/showFile.php?bd=2&data=DocumentosBoveda%2FD%2F2%2F2010-2019%2F2017%2F11%2FC69D6.PDF&number=813526&fecha=09/11/2017&numero=DECRETO=POR=MEDIO=DEL=CUAL=SE=ESTABLECE=COMO=AREA=NATURAL=PROTEGIDA=%22ISLA=DEL=LIMON=DOS%E2%80%9D,=MUNICIPIO=DE=JIQUILISCO,=DEPARTAMENTO=DE=USULUTAN&cesta=0&singlePage=false"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),El Salvador,https://www.jurisprudencia.gob.sv/busqueda/busquedaLeg.php?id=2,,slv-Decreto Ejecutivo,pdf,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C69D1.PDF,22-11-20,09/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C69D1.PDF,SLV-000-00000-0000000,0,09/11/2017,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA DEL LIMON UNO"", ubicada en la Bahía de Jiquilisco, municipio de Jiquilisco, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA DEL LIMON UNO, MUNICIPIO DE JIQUILISCO, DEPARTAMENTO DE USULUTAN","https://www.jurisprudencia.gob.sv/busqueda/showFile.php?bd=2&data=DocumentosBoveda%2FD%2F2%2F2010-2019%2F2017%2F11%2FC69D1.PDF&number=813521&fecha=09/11/2017&numero=DECRETO=POR=MEDIO=DEL=CUAL=SE=ESTABLECE=COMO=AREA=NATURAL=PROTEGIDA=%22ISLA=DEL=LIMON=UNO%E2%80%9D,=MUNICIPIO=DE=JIQUILISCO,=DEPARTAMENTO=DE=USULUTAN&cesta=0&singlePage=false"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),El Salvador,https://www.jurisprudencia.gob.sv/busqueda/busquedaLeg.php?id=2,,slv-Decreto Ejecutivo,pdf,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6A67.PDF,22-11-20,10/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6A67.PDF,SLV-000-00000-0000000,0,10/11/2017,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA SAMURIA DOS"", ubicada en la Bahía de Jiquilisco, municipio de Jucuarán, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA SAMURAI DOS, MUNICIPIO DE JUCUARAN, DEPARTAMENTO DE USULUTAN","https://www.jurisprudencia.gob.sv/busqueda/showFile.php?bd=2&data=DocumentosBoveda%2FD%2F2%2F2010-2019%2F2017%2F11%2FC6A67.PDF&number=813671&fecha=10/11/2017&numero=DECRETO=POR=MEDIO=DEL=CUAL=SE=ESTABLECE=COMO=AREA=NATURAL=PROTEGIDA=%22ISLA=SAMURAI=DOS%E2%80%9D,=MUNICIPIO=DE=JUCUARAN,=DEPARTAMENTO=DE=USULUTAN&cesta=0&singlePage=false"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),El Salvador,https://www.jurisprudencia.gob.sv/busqueda/busquedaLeg.php?id=2,,slv-Decreto Ejecutivo,pdf,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6A63.PDF,22-11-20,10/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6A63.PDF,SLV-000-00000-0000000,0,10/11/2017,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA SAMURIA TRES"", ubicada en la Bahía de Jiquilisco, municipio de Jucuarán, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA SAMURAI TRES, MUNICIPIO DE JUCUARAN, DEPARTAMENTO DE USULUTAN","https://www.jurisprudencia.gob.sv/busqueda/showFile.php?bd=2&data=DocumentosBoveda%2FD%2F2%2F2010-2019%2F2017%2F11%2FC6A63.PDF&number=813667&fecha=10/11/2017&numero=DECRETO=POR=MEDIO=DEL=CUAL=SE=ESTABLECE=COMO=AREA=NATURAL=PROTEGIDA=%22ISLA=SAMURAI=TRES%E2%80%9D,=MUNICIPIO=DE=JUCUARAN,=DEPARTAMENTO=DE=USULUTAN&cesta=0&singlePage=false"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),El Salvador,https://www.jurisprudencia.gob.sv/busqueda/busquedaLeg.php?id=2,,slv-Decreto Ejecutivo,pdf,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6A3C.PDF,22-11-20,10/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6A3C.PDF,SLV-000-00000-0000000,0,10/11/2017,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA EL ASTILLERO"", ubicada en la Bahía de Jiquilisco, municipio de Usulután, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA EL ASTILLERO, MUNICIPIO DE USULUTAN, DEPARTAMENTO DE USULUTAN","https://www.jurisprudencia.gob.sv/busqueda/showFile.php?bd=2&data=DocumentosBoveda%2FD%2F2%2F2010-2019%2F2017%2F11%2FC6A3C.PDF&number=813628&fecha=10/11/2017&numero=DECRETO=POR=MEDIO=DEL=CUAL=SE=ESTABLECE=COMO=AREA=NATURAL=PROTEGIDA=%22ISLA=EL=ASTILLERO%E2%80%9D,=MUNICIPIO=DE=USULUTAN,=DEPARTAMENTO=DE=USULUTAN&cesta=0&singlePage=false"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),El Salvador,https://www.jurisprudencia.gob.sv/busqueda/busquedaLeg.php?id=2,,slv-Decreto Ejecutivo,pdf,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6A52.PDF,22-11-20,10/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6A52.PDF,SLV-000-00000-0000000,0,10/11/2017,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA EL GUARUMAL"", ubicada en la Bahía de Jiquilisco, municipio de San Dionisio, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA EL GUARUMAL, MUNICIPIO DE SAN DIONISIO, DEPARTAMENTO DE USULUTAN","https://www.jurisprudencia.gob.sv/busqueda/showFile.php?bd=2&data=DocumentosBoveda%2FD%2F2%2F2010-2019%2F2017%2F11%2FC6A52.PDF&number=813650&fecha=10/11/2017&numero=DECRETO=POR=MEDIO=DEL=CUAL=SE=ESTABLECE=COMO=AREA=NATURAL=PROTEGIDA=%22ISLA=EL=GUARUMAL%E2%80%9D,=MUNICIPIO=DE=SAN=DIONISIO,=DEPARTAMENTO=DE=USULUTAN&cesta=0&singlePage=false"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),El Salvador,https://www.jurisprudencia.gob.sv/busqueda/busquedaLeg.php?id=2,,slv-Decreto Ejecutivo,pdf,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6A4F.PDF,22-11-20,10/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6A4F.PDF,SLV-000-00000-0000000,0,10/11/2017,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA PUNTA BAJO DEL ASTILLERO"", ubicada en la Bahía de Jiquilisco, municipio de Usulután, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA PUNTA BAJO EL ASTILLERO, MUNICIPIO DE USULUTAN, DEPARTAMENTO DE USULUTAN","https://www.jurisprudencia.gob.sv/busqueda/showFile.php?bd=2&data=DocumentosBoveda%2FD%2F2%2F2010-2019%2F2017%2F11%2FC6A4F.PDF&number=813647&fecha=10/11/2017&numero=DECRETO=POR=MEDIO=DEL=CUAL=SE=ESTABLECE=COMO=AREA=NATURAL=PROTEGIDA=%22ISLA=PUNTA=BAJO=EL=ASTILLERO%E2%80%9D,=MUNICIPIO=DE=USULUTAN,=DEPARTAMENTO=DE=USULUTAN&cesta=0&singlePage=false"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),El Salvador,https://www.jurisprudencia.gob.sv/busqueda/busquedaLeg.php?id=2,,slv-Decreto Ejecutivo,pdf,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6A39.PDF,22-11-20,10/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6A39.PDF,SLV-000-00000-0000000,0,10/11/2017,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA PUNTA LA CHEPONA"", ubicada en la Bahía de Jiquilisco, municipio de Usulután, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA PUNTA LA CHEPONA, MUNICIPIO DE USULUTAN, DEPARTAMENTO DE USULUTAN","https://www.jurisprudencia.gob.sv/busqueda/showFile.php?bd=2&data=DocumentosBoveda%2FD%2F2%2F2010-2019%2F2017%2F11%2FC6A39.PDF&number=813625&fecha=10/11/2017&numero=DECRETO=POR=MEDIO=DEL=CUAL=SE=ESTABLECE=COMO=AREA=NATURAL=PROTEGIDA=%22ISLA=PUNTA=LA=CHEPONA%E2%80%9D,=MUNICIPIO=DE=USULUTAN,=DEPARTAMENTO=DE=USULUTAN&cesta=0&singlePage=false"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),El Salvador,https://www.jurisprudencia.gob.sv/busqueda/busquedaLeg.php?id=2,,slv-Decreto Ejecutivo,pdf,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6A37.PDF,22-11-20,10/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6A37.PDF,SLV-000-00000-0000000,0,10/11/2017,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA PUNTA EL RECODO"", ubicada en la Bahía de Jiquilisco, municipio de Puerto El Triunfo, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA PUNTA EL ROCODO, MUNICIPIO DE PUERTO EL TRIUNFO, DEPARTAMENTO DE USULUTAN","https://www.jurisprudencia.gob.sv/busqueda/showFile.php?bd=2&data=DocumentosBoveda%2FD%2F2%2F2010-2019%2F2017%2F11%2FC6A37.PDF&number=813623&fecha=10/11/2017&numero=DECRETO=POR=MEDIO=DEL=CUAL=SE=ESTABLECE=COMO=AREA=NATURAL=PROTEGIDA=%22ISLA=PUNTA=EL=ROCODO%E2%80%9D,=MUNICIPIO=DE=PUERTO=EL=TRIUNFO,=DEPARTAMENTO=DE=USULUTAN&cesta=0&singlePage=false"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),El Salvador,https://www.jurisprudencia.gob.sv/busqueda/busquedaLeg.php?id=2,,slv-Decreto Ejecutivo,pdf,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6A35.PDF,22-11-20,10/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6A35.PDF,SLV-000-00000-0000000,0,10/11/2017,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA VUELTA DE GATO"", ubicada en la Bahía de Jiquilisco, municipio de Usulután, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA VUELTA DE GATO, MUNICIPIO DE USULUTAN, DEPARTAMENTO DE USULUTAN","https://www.jurisprudencia.gob.sv/busqueda/showFile.php?bd=2&data=DocumentosBoveda%2FD%2F2%2F2010-2019%2F2017%2F11%2FC6A35.PDF&number=813621&fecha=10/11/2017&numero=DECRETO=POR=MEDIO=DEL=CUAL=SE=ESTABLECE=COMO=AREA=NATURAL=PROTEGIDA=%22ISLA=VUELTA=DE=GATO%E2%80%9D,=MUNICIPIO=DE=USULUTAN,=DEPARTAMENTO=DE=USULUTAN&cesta=0&singlePage=false"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),El Salvador,https://www.jurisprudencia.gob.sv/busqueda/busquedaLeg.php?id=2,,slv-Decreto Ejecutivo,pdf,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6B79.PDF,22-11-20,13/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6B79.PDF,SLV-000-00000-0000000,0,13/11/2017,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA LOS PAJARITOS DOS"", ubicada en la Bahía de Jiquilisco, municipio de Puerto El Triunfo, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA LOS PAJARITOS DOS, MUNICIPIO DE PUERTO EL TRIUNFO, DEPARTAMENTO DE USULUTAN","https://www.jurisprudencia.gob.sv/busqueda/showFile.php?bd=2&data=DocumentosBoveda%2FD%2F2%2F2010-2019%2F2017%2F11%2FC6B79.PDF&number=813945&fecha=13/11/2017&numero=DECRETO=POR=MEDIO=DEL=CUAL=SE=ESTABLECE=COMO=AREA=NATURAL=PROTEGIDA=%22ISLA=LOS=PAJARITOS=DOS%22,=MUNICIPIO=DE=PUERTO=EL=TRIUNFO,=DEPARTAMENTO=DE=USULUTAN&cesta=0&singlePage=false"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),El Salvador,https://www.jurisprudencia.gob.sv/busqueda/busquedaLeg.php?id=2,,slv-Decreto Ejecutivo,pdf,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6B78.PDF,22-11-20,13/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6B78.PDF,SLV-000-00000-0000000,0,13/11/2017,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA LOS PAJARITOS UNO"", ubicada en la Bahía de Jiquilisco, municipio de Puerto El Triunfo, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA LOS PAJARITOS UNO, MUNICIPIO DE PUERTO EL TRIUNFO, DEPARTAMENTO DE USULUTAN","https://www.jurisprudencia.gob.sv/busqueda/showFile.php?bd=2&data=DocumentosBoveda%2FD%2F2%2F2010-2019%2F2017%2F11%2FC6B78.PDF&number=813944&fecha=13/11/2017&numero=DECRETO=POR=MEDIO=DEL=CUAL=SE=ESTABLECE=COMO=AREA=NATURAL=PROTEGIDA=%22ISLA=LOS=PAJARITOS=UNO%22,=MUNICIPIO=DE=PUERTO=EL=TRIUNFO,=DEPARTAMENTO=DE=USULUTAN&cesta=0&singlePage=false"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),El Salvador,https://www.jurisprudencia.gob.sv/busqueda/busquedaLeg.php?id=2,,slv-Decreto Ejecutivo,pdf,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6B5F.PDF,22-11-20,13/11/2017,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2017/11/C6B5F.PDF,SLV-000-00000-0000000,0,13/11/2017,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA LA MAJADA"", ubicada en la Bahía de Jiquilisco, municipio de Puerto El Triunfo, departamento de Usulután, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA LA MAJADA, MUNICIPIO DE PUERTO EL TRIUNFO, DEPARTAMENTO DE USULUTAN","https://www.jurisprudencia.gob.sv/busqueda/showFile.php?bd=2&data=DocumentosBoveda%2FD%2F2%2F2010-2019%2F2017%2F11%2FC6B5F.PDF&number=813919&fecha=13/11/2017&numero=DECRETO=POR=MEDIO=DEL=CUAL=SE=ESTABLECE=COMO=AREA=NATURAL=PROTEGIDA=%22ISLA=LA=MAJADA%22,=MUNICIPIO=DE=PUERTO=EL=TRIUNFO,=DEPARTAMENTO=DE=USULUTAN&cesta=0&singlePage=false"
