"MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO; SUBSECRETARÍA DE PESCA Y ACUICULTURA; SERVICIO NACIONAL DE PESCA Y ACUICULTURA; DIRECCIÓN NACIONAL",Chile,LeyChile,Resolución,CHL/policy_1139505.txt,txt,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1139505&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1139505.2019-12-04.0.0%23,,2019-11-22,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1139505&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1139505.2019-12-04.0.0%23,CHL-000-00000-0000000,0,2019-12-04,1139505,False,DECLARA ZONIFICACIÓN CENTRO DE CULTIVO ENSENADA RYS CÓDIGO 120116 DE TITULARIDAD DE CERMAQ CHILE S.A.,https://www.bcn.cl/leychile/navegar?idNorma=1139505
MUNICIPALIDAD DE CALERA DE TANGO,Chile,LeyChile,Reglamento Municipal,CHL/policy_1139232.txt,txt,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1139232&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1139232.2019-11-30.0.0%23,,2018-12-27,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1139232&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1139232.2019-11-30.0.0%23,CHL-000-00000-0000000,0,2019-11-30,1139232,False,MODIFICA PLANTA DE LA MUNICIPALIDAD DE CALERA DE TANGO,https://www.bcn.cl/leychile/navegar?idNorma=1139232
MINISTERIO DEL MEDIO AMBIENTE; SERVICIO DE EVALUACIÓN AMBIENTAL III REGIÓN DE ATACAMA,Chile,LeyChile,Resolución,CHL/policy_1139208.txt,txt,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1139208&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1139208.2019-11-29.0.0%23,,2019-11-21,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1139208&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1139208.2019-11-29.0.0%23,CHL-000-00000-0000000,0,2019-11-29,1139208,False,"NOTIFICA RESOLUCIÓN DE INICIO DE PROCESO DE PARTICIPACIÓN CIUDADANA EN DECLARACIÓN DE IMPACTO AMBIENTAL PROYECTO: ""LAT 1X220KV BELLA MÓNICA ILLAPA Y CONEXIÓN DE CAMPOS DEL SOL NORTE Y CENTRO A SE BELLA MÓNICA""",https://www.bcn.cl/leychile/navegar?idNorma=1139208
MINISTERIO DE AGRICULTURA,Chile,LeyChile,Decreto,CHL/policy_1138618.txt,txt,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138618&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138618.2019-11-14.0.0%23,,2019-04-30,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138618&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138618.2019-11-14.0.0%23,CHL-000-00000-0000000,0,2019-11-14,1138618,False,"AUTORIZA CIRCULACIÓN EN DÍAS Y HORAS INHÁBILES, DE VEHÍCULO QUE INDICA DE LA SUBSECRETARÍA DE AGRICULTURA, SECRETARÍA REGIONAL MINISTERIAL DE AGRICULTURA DE LA REGIÓN DEL BIOBÍO",https://www.bcn.cl/leychile/navegar?idNorma=1138618
MINISTERIO DE AGRICULTURA,Chile,LeyChile,Decreto,CHL/policy_1138619.txt,txt,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138619&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138619.2019-11-14.0.0%23,,2019-04-30,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138619&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138619.2019-11-14.0.0%23,CHL-000-00000-0000000,0,2019-11-14,1138619,False,"AUTORIZA CIRCULACIÓN EN DÍAS Y HORAS INHÁBILES, DE VEHÍCULOS DEL SERVICIO AGRÍCOLA Y GANADERO, REGIÓN DE TARAPACÁ",https://www.bcn.cl/leychile/navegar?idNorma=1138619
MINISTERIO DE AGRICULTURA,Chile,LeyChile,Decreto,CHL/policy_1138617.txt,txt,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138617&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138617.2019-11-14.0.0%23,,2019-04-16,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138617&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138617.2019-11-14.0.0%23,CHL-000-00000-0000000,0,2019-11-14,1138617,False,"AUTORIZA CIRCULACIÓN EN DÍAS Y HORAS INHÁBILES, DE VEHÍCULOS DEL SERVICIO AGRÍCOLA Y GANADERO, Y DEJA SIN EFECTO DECRETOS QUE INDICA",https://www.bcn.cl/leychile/navegar?idNorma=1138617
MINISTERIO DE AGRICULTURA,Chile,LeyChile,Decreto,CHL/policy_1138615.txt,txt,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138615&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138615.2019-11-14.0.0%23,,2019-04-12,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138615&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138615.2019-11-14.0.0%23,CHL-000-00000-0000000,0,2019-11-14,1138615,False,"AUTORIZA CIRCULACIÓN EN DÍAS Y HORAS INHÁBILES, DEL VEHÍCULO DE PROPIEDAD DEL INSTITUTO DE DESARROLLO AGROPECUARIO (INDAP)",https://www.bcn.cl/leychile/navegar?idNorma=1138615
MINISTERIO DEL MEDIO AMBIENTE; SERVICIO DE EVALUACIÓN AMBIENTAL XIV REGIÓN DE LOS RÍOS,Chile,LeyChile,Resolución,CHL/policy_1138432.txt,txt,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138432&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138432.2019-11-08.0.0%23,,2019-10-14,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138432&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138432.2019-11-08.0.0%23,CHL-000-00000-0000000,0,2019-11-08,1138432,False,"NOTIFICA RESOLUCIÓN QUE NO ACOGE PROCESO DE PARTICIPACIÓN CIUDADANA EN DECLARACIÓN DE IMPACTO AMBIENTAL PROYECTO: ""PLANTA ASTILLADORA CONSORCIO MADERERO S.A. - VALDIVIA""",https://www.bcn.cl/leychile/navegar?idNorma=1138432
MINISTERIO DEL MEDIO AMBIENTE; SERVICIO DE EVALUACIÓN AMBIENTAL V REGIÓN DE VALPARAÍSO,Chile,LeyChile,Decreto,CHL/policy_1138431.txt,txt,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138431&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138431.2019-11-08.0.0%23,,2019-10-08,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138431&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138431.2019-11-08.0.0%23,CHL-000-00000-0000000,0,2019-11-08,1138431,False,"NOTIFICA RESOLUCIÓN DE DESISTIMIENTO DEL PROCEDIMIENTO DE EVALUACIÓN AMBIENTAL DEL PROYECTO ""OPTIMIZACIÓN DE LA UNIDAD 2 DEL COMPLEJO NEHUENCO""",https://www.bcn.cl/leychile/navegar?idNorma=1138431
MINISTERIO DEL MEDIO AMBIENTE; SERVICIO DE EVALUACIÓN AMBIENTAL; X REGIÓN DE LOS LAGOS,Chile,LeyChile,Resolución,CHL/policy_1138378.txt,txt,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138378&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138378.2019-11-07.0.0%23,,2019-10-29,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138378&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138378.2019-11-07.0.0%23,CHL-000-00000-0000000,0,2019-11-07,1138378,False,"INFORMA INICIO DE UN PROCESO DE PARTICIPACIÓN CIUDADANA SEGÚN LO ESTABLECIDO EN EL ARTÍCULO 30 BIS DE LA LEY 19.300, EN EL MARCO DE LA EVALUACIÓN AMBIENTAL DE LA DECLARACIÓN DE IMPACTO AMBIENTAL DEL PROYECTO ""MODERNIZACIÓN PISCICULTURA CORDILLERA""",https://www.bcn.cl/leychile/navegar?idNorma=1138378
MINISTERIO DEL MEDIO AMBIENTE; SERVICIO DE EVALUACIÓN AMBIENTAL III REGIÓN DE ATACAMA,Chile,LeyChile,Resolución,CHL/policy_1138377.txt,txt,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138377&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138377.2019-11-07.0.0%23,,2019-10-28,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138377&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138377.2019-11-07.0.0%23,CHL-000-00000-0000000,0,2019-11-07,1138377,False,"NOTIFICA RESOLUCIÓN DE INICIO DE PROCESO DE PARTICIPACIÓN CIUDADANA EN DECLARACIÓN DE IMPACTO AMBIENTAL DEL PROYECTO: ""MEJORAMIENTO PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS LOCALIDAD DE LOS LOROS""",https://www.bcn.cl/leychile/navegar?idNorma=1138377
MUNICIPALIDAD DE LA REINA,Chile,LeyChile,Reglamento Municipal,CHL/policy_1139726.txt,txt,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1139726&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1139726.2019-12-12.0.0%23,,2019-11-13,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1139726&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1139726.2019-12-12.0.0%23,CHL-000-00000-0000000,0,2019-12-12,1139726,False,FIJA PLANTA DEL PERSONAL DE LA MUNICIPALIDAD DE LA REINA,https://www.bcn.cl/leychile/navegar?idNorma=1139726
MINISTERIO DEL MEDIO AMBIENTE; SERVICIO DE EVALUACIÓN AMBIENTAL X REGIÓN DE LOS LAGOS,Chile,LeyChile,Resolución,CHL/policy_1139724.txt,txt,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1139724&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1139724.2019-12-12.0.0%23,,2019-10-11,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1139724&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1139724.2019-12-12.0.0%23,CHL-000-00000-0000000,0,2019-12-12,1139724,False,"INFORMA INICIO DE UN PROCESO DE PARTICIPACIÓN CIUDADANA SEGÚN LO ESTABLECIDO EN EL ARTÍCULO 30 BIS DE LA LEY 19.300, EN EL MARCO DE LA EVALUACIÓN AMBIENTAL DE LA DECLARACIÓN DE IMPACTO AMBIENTAL DEL PROYECTO ""CONSTRUCCIÓN HOSPITAL PUERTO VARAS""",https://www.bcn.cl/leychile/navegar?idNorma=1139724
MINISTERIO DEL MEDIO AMBIENTE; SUPERINTENDENCIA DEL MEDIO AMBIENTE,Chile,LeyChile,Resolución,CHL/policy_1139824.txt,txt,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1139824&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1139824.2019-12-14.0.0%23,,2019-11-29,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1139824&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1139824.2019-12-14.0.0%23,CHL-000-00000-0000000,0,2019-12-14,1139824,False,ESTABLECE ORDEN DE SUBROGANCIA PARA EL CARGO DE JEFE DEL DEPARTAMENTO DE ANÁLISIS AMBIENTAL,https://www.bcn.cl/leychile/navegar?idNorma=1139824
MINISTERIO DE OBRAS PÚBLICAS; DIRECCIÓN GENERAL DE AGUAS XV REGIÓN DE ARICA Y PARINACOTA,Chile,LeyChile,Resolución,CHL/policy_1139844.txt,txt,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1139844&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1139844.2019-12-16.0.0%23,,2019-12-04,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1139844&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1139844.2019-12-16.0.0%23,CHL-000-00000-0000000,0,2019-12-16,1139844,False,"ORDENA A LOS TITULARES DE DERECHOS DE APROVECHAMIENTO DE AGUAS SUBTERRÁNEAS, EN CUYAS OBRAS DE CAPTACIÓN LA SUMA DE LOS CAUDALES DE TODOS LOS DERECHOS QUE SE EJERCEN EN ELLA SEA IGUAL O MAYOR A 5 L/S, UBICADOS EN EL SECTOR HIDROGEOLÓGICO DE APROVECHAMIENTO COMÚN DEL VALLE DE AZAPA DE LA REGIÓN DE ARICA Y PARINACOTA, INSTALAR Y MANTENER SISTEMAS DE MEDICIÓN Y DE TRANSMISIÓN DE EXTRACCIONES EFECTIVAS",https://www.bcn.cl/leychile/navegar?idNorma=1139844
MINISTERIO DE OBRAS PÚBLICAS; DIRECCIÓN GENERAL DE AGUAS III REGIÓN DE ATACAMA,Chile,LeyChile,Resolución,CHL/policy_1139845.txt,txt,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1139845&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1139845.2019-12-16.0.0%23,,2019-12-03,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1139845&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1139845.2019-12-16.0.0%23,CHL-000-00000-0000000,0,2019-12-16,1139845,False,"ORDENA A LOS TITULARES DE DERECHOS DE APROVECHAMIENTO DE AGUAS SUBTERRÁNEAS CUYOS PUNTOS DE CAPTACIÓN SE ENCUENTRAN UBICADOS EN LOS DISTINTOS SECTORES HIDROGEOLÓGICOS DE APROVECHAMIENTO COMÚN QUE SE INDICAN DE LA CUENCA DEL RÍO COPIAPÓ, REGIÓN DE ATACAMA, A INSTALAR Y MANTENER SISTEMAS DE MEDICIÓN Y DE TRANSMISIÓN DE EXTRACCIONES EFECTIVAS",https://www.bcn.cl/leychile/navegar?idNorma=1139845
MINISTERIO DEL MEDIO AMBIENTE; SERVICIO DE EVALUACIÓN AMBIENTAL VII REGIÓN DEL MAULE,Chile,LeyChile,Resolución,CHL/policy_1140076.txt,txt,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1140076&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1140076.2019-12-17.0.0%23,,2019-12-10,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1140076&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1140076.2019-12-17.0.0%23,CHL-000-00000-0000000,0,2019-12-17,1140076,False,"NOTIFICACIÓN RESOLUCIÓN DE INICIO DE PROCESO DE PARTICIPACIÓN CIUDADANA DECLARACIÓN DE IMPACTO AMBIENTAL (DIA) ""PARQUE FOTOVOLTAICO GRAN TENO 200 MW"", CUYO PROPONENTE ES ""GR ALGARROBO SpA""",https://www.bcn.cl/leychile/navegar?idNorma=1140076
MINISTERIO DE TRANSPORTES Y TELECOMUNICACIONES; SUBSECRETARÍA DE TRANSPORTES; SECRETARÍA REGIONAL MINISTERIAL XVI REGIÓN DE ÑUBLE,Chile,LeyChile,Resolución,CHL/policy_1139664.txt,txt,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1139664&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1139664.2019-12-10.0.0%23,,2019-11-12,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1139664&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1139664.2019-12-10.0.0%23,CHL-000-00000-0000000,0,2019-12-10,1139664,False,AUTORIZA INSTALACIÓN DE TAXÍMETRO EN LA MODALIDAD DE TAXI TURISMO,https://www.bcn.cl/leychile/navegar?idNorma=1139664
MINISTERIO DEL MEDIO AMBIENTE; SERVICIO DE EVALUACIÓN AMBIENTAL IX REGIÓN DE LA ARAUCANÍA,Chile,LeyChile,Resolución,CHL/policy_1139629.txt,txt,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1139629&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1139629.2019-12-09.0.0%23,,2019-11-29,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1139629&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1139629.2019-12-09.0.0%23,CHL-000-00000-0000000,0,2019-12-09,1139629,False,"NOTIFICA RESOLUCIÓN QUE RESUELVE NO DAR INICIO A UN PROCESO DE PARTICIPACIÓN CIUDADANA EN DECLARACIÓN DE IMPACTO AMBIENTAL ""MEJORAMIENTO PARCELACIÓN MARÍA LUISA""",https://www.bcn.cl/leychile/navegar?idNorma=1139629
MINISTERIO DE AGRICULTURA,Chile,LeyChile,Decreto,CHL/policy_1138616.txt,txt,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138616&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138616.2019-11-14.0.0%23,,2019-04-12,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138616&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138616.2019-11-14.0.0%23,CHL-000-00000-0000000,0,2019-11-14,1138616,False,"MODIFICA EL DECRETO Nº 298 EXENTO, DE 2017, DEL MINISTERIO DE AGRICULTURA, QUE AUTORIZA CIRCULACIÓN EN DÍAS Y HORAS INHÁBILES DE VEHÍCULOS DE PROPIEDAD DEL INSTITUTO DE DESARROLLO AGROPECUARIO (INDAP)",https://www.bcn.cl/leychile/navegar?idNorma=1138616
MINISTERIO DE AGRICULTURA,Chile,LeyChile,Decreto,CHL/policy_1138614.txt,txt,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138614&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138614.2019-11-14.0.0%23,,2018-09-25,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138614&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138614.2019-11-14.0.0%23,CHL-000-00000-0000000,0,2019-11-14,1138614,False,"AUTORIZA CIRCULACIÓN EN DÍAS Y HORAS INHÁBILES Y EXIME DEL USO DE DISCO FISCAL A VEHÍCULOS DEL SERVICIO AGRÍCOLA Y GANADERO, Y DEJA SIN EFECTO DECRETO QUE INDICA",https://www.bcn.cl/leychile/navegar?idNorma=1138614
"MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO; SUBSECRETARÍA DE PESCA Y ACUICULTURA; SERVICIO NACIONAL DE PESCA Y ACUICULTURA; DIRECCIÓN NACIONAL",Chile,LeyChile,Resolución,CHL/policy_1138562.txt,txt,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138562&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138562.2019-11-13.0.0%23,,2019-10-25,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138562&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138562.2019-11-13.0.0%23,CHL-000-00000-0000000,0,2019-11-13,1138562,False,"COMPLEMENTA RESOLUCIÓN NÚMERO 6.073 EXENTA, DE 2018, QUE DECLARÓ PRE-ALERTA ACUÍCOLA POR FLORACIÓN ALGAL NOCIVA, CONFORME LO DISPUESTO EN EL DS Nº 320, DE 2001",https://www.bcn.cl/leychile/navegar?idNorma=1138562
MINISTERIO DEL MEDIO AMBIENTE; SERVICIO DE EVALUACIÓN AMBIENTAL IV REGIÓN DE COQUIMBO,Chile,LeyChile,Resolución,CHL/policy_1138509.txt,txt,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138509&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138509.2019-11-12.0.0%23,,2019-11-04,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138509&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138509.2019-11-12.0.0%23,CHL-000-00000-0000000,0,2019-11-12,1138509,False,"NOTIFICA RESOLUCIÓN DE INICIO DE PROCESO DE PARTICIPACIÓN CIUDADANA EN DECLARACIÓN DE IMPACTO AMBIENTAL PROYECTO: ""PLANTEL FUNDO PACHINGO DE AVÍCOLA SANTA ELVIRA""",https://www.bcn.cl/leychile/navegar?idNorma=1138509
MINISTERIO DEL MEDIO AMBIENTE; SERVICIO DE EVALUACIÓN AMBIENTAL; DIRECCIÓN EJECUTIVA,Chile,LeyChile,Resolución,CHL/policy_1138376.txt,txt,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138376&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138376.2019-11-07.0.0%23,,2019-10-15,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=txt&nombrearchivo=CHL/policy_1138376&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1138376.2019-11-07.0.0%23,CHL-000-00000-0000000,0,2019-11-07,1138376,False,"INFORMA REALIZACIÓN DEL PROCESO DE CONSULTA PREVIA A PUEBLOS INDÍGENAS EN EL MARCO DE LA EVALUACIÓN AMBIENTAL DEL ESTUDIO (EIA) ""DESARROLLO DE INFRAESTRUCTURA Y MEJORAMIENTO DE CAPACIDAD PRODUCTIVA DE COLLAHUASI"" SEGÚN LO ESTABLECIDO EN EL CONVENIO N° 169 DE LA OIT Y EN EL ARTÍCULO 85 DEL REGLAMENTO DEL SISTEMA DE EVALUACIÓN DE IMPACTO AMBIENTAL",https://www.bcn.cl/leychile/navegar?idNorma=1138376
